app_name,username,rating,review,date,thumbs_up,review_length,review_clean
WeTV,Heru Siantan,3,Utk resolusi 4K tidak ada gambarnya hanya ada suara dan subtitles,2026-03-03 10:32:31,8,65,utk resolusi k tidak ada gambarnya hanya ada suara dan subtitles
WeTV,Cuing Remon,5,"Belom kawin gue loch nicchh !!!@€£¥₩**^^^*""""&*^¿¿¿¿¡¡¡~¡¡®§§¿¡¡¡¡...",2026-03-03 09:00:06,0,68,belom kawin gue loch nicchh
WeTV,Kurniawan Cepptk,5,iklan di kurangi dong,2026-03-03 08:16:38,0,21,iklan di kurangi dong
WeTV,Firdaa Maulana,5,"beli paket VIP yang 1 bulan ga kepake, karena pas udah update aplikasi masuk akun kirim kode verifikasi gagal terus jadi gabisa masuk ke akun yang udah berlangganan 😭 tolong diperbaiki bug nya,",2026-03-03 08:11:58,6,193,beli paket vip yang bulan ga kepake karena pas udah update aplikasi masuk akun kirim kode verifikasi gagal terus jadi gabisa masuk ke akun yang udah berlangganan tolong diperbaiki bug nya
WeTV,Uye koplak96,1,sudah banyak berubah wetv...susah banget skarang cari film Drakor nya...banyak menu atau opsi nya di hilang kan...GK sprti dulu lgi,2026-03-02 23:03:16,0,131,sudah banyak berubah wetv susah banget skarang cari film drakor nya banyak menu atau opsi nya di hilang kan gk sprti dulu lgi
WeTV,Herlina Karoma,1,"baru download langsung di suruh vip, njir lh",2026-03-02 22:18:20,0,44,baru download langsung di suruh vip njir lh
WeTV,Hafiizhah Mumtaz,5,oke uang saya dikembalikan.terimakasih,2026-03-02 16:55:25,0,38,oke uang saya dikembalikan terimakasih
WeTV,Nia Rama,2,aplikasinya keluar sendiri terus,2026-03-02 08:33:42,0,32,aplikasinya keluar sendiri terus
WeTV,Mailll Bin katib,4,lumayan kekurangan nya hanya beberapa film atau drama ada hak cipta atau tidak ya Keterbatasan antar wilayah overall semua lumayan bagus,2026-03-01 20:04:03,0,136,lumayan kekurangan nya hanya beberapa film atau drama ada hak cipta atau tidak ya keterbatasan antar wilayah overall semua lumayan bagus
WeTV,Dendi ismatulloh,1,"apasi baru aja mulai nonton tiba""berenti gajelas,padahal udah di coba keluar masuk tetep aja gabisa di puter heran banget padahal baru mau nonton",2026-03-01 16:31:19,1,145,apasi baru aja mulai nonton tiba berenti gajelas padahal udah di coba keluar masuk tetep aja gabisa di puter heran banget padahal baru mau nonton
WeTV,jenitraa,5,"aku juga mau nanya nih,di weTV ini kan ada ""berlangganan"" sama ""VIP"" kan,itu maksudnya gimana? aku mau nonton tp ada beberapa yg dikunci,cocoknya tu di ""berlangganan"" apa di ""VIP"" ?",2026-03-01 11:04:34,0,181,aku juga mau nanya nih di wetv ini kan ada berlangganan sama vip kan itu maksudnya gimana aku mau nonton tp ada beberapa yg dikunci cocoknya tu di berlangganan apa di vip
WeTV,Calvin Pir Kaoze,5,Kren,2026-03-01 05:25:46,0,4,kren
WeTV,Adhiet,2,masa mau bevi VIP gak bisa Mulu sih??,2026-02-28 15:27:59,0,37,masa mau bevi vip gak bisa mulu sih
WeTV,Ainul Gusti Agung Febrianto,3,kurang dimengerti,2026-02-28 13:53:30,0,17,kurang dimengerti
WeTV,berimanse,1,donghua nya sedikit amat,2026-02-28 12:32:07,0,24,donghua nya sedikit amat
WeTV,Lutfi Afi,3,pas mau nonton tiba tiba berhenti sendiri tolong diperbaiki ya,2026-02-28 05:45:02,0,62,pas mau nonton tiba tiba berhenti sendiri tolong diperbaiki ya
WeTV,Fahri Al ghozali,5,atleast ni apk bgs bangt oiya ad anime fav ak di apk in namnya anime ny tuh the melee mage tetap semangat ya mainnya semoga aplikasinya trs berkembang!,2026-02-28 04:43:44,0,151,atleast ni apk bgs bangt oiya ad anime fav ak di apk in namnya anime ny tuh the melee mage tetap semangat ya mainnya semoga aplikasinya trs berkembang
WeTV,My Axis,1,"saya harus tunggu berapa lama untuk dapat kode verifikasi dari wetv app. saya sudah cek SMS, WhatsApp. sama sekali tidak dapat kode verifikasi. hari ini tanggal 27 februari 2026.",2026-02-27 18:22:44,0,178,saya harus tunggu berapa lama untuk dapat kode verifikasi dari wetv app saya sudah cek sms whatsapp sama sekali tidak dapat kode verifikasi hari ini tanggal februari
WeTV,Halimatus Sa'diyah,3,aplikasi nya bagus tapi iklan nya kebanyakan bahkan bisa sampai 2 menit mana kadang iklanya sama semua pulak mohon di kurangi iklan nya mohon bantuannya ya....,2026-02-27 07:09:44,0,159,aplikasi nya bagus tapi iklan nya kebanyakan bahkan bisa sampai menit mana kadang iklanya sama semua pulak mohon di kurangi iklan nya mohon bantuannya ya
WeTV,Tako kita Teka teki,4,selamat harlah tak Wajar bila cinta full download juga..,2026-02-27 05:46:18,3,56,selamat harlah tak wajar bila cinta full download juga
WeTV,Oncu Dalin Dasilva,1,"hampir saja saya download,untung baca ulasan para pengguna WeTV 🙄🙄🙄🙄",2026-02-26 23:55:11,0,68,hampir saja saya download untung baca ulasan para pengguna wetv
WeTV,fajriatul husnah official,1,"kak saya minta tolong kembalikan uang saya, tiba tiba ketarik otomatis diakun dana saya senilai 43.290, itu sepertinya tidak sengaja kepencet fitur langganan nya, tolong kembalikan uang saya, saya sangat membutuhkannya",2026-02-26 23:14:58,4,218,kak saya minta tolong kembalikan uang saya tiba tiba ketarik otomatis diakun dana saya senilai itu sepertinya tidak sengaja kepencet fitur langganan nya tolong kembalikan uang saya saya sangat membutuhkannya
WeTV,Sang Made Dwipayana,1,tidak bisa melakukan pembayaran VIP,2026-02-26 22:20:35,0,35,tidak bisa melakukan pembayaran vip
WeTV,Ama Ama,1,walitas jelek terlalu banyak iklan baru bebera episode udh d suruh bayar pip,2026-02-26 17:09:28,0,76,walitas jelek terlalu banyak iklan baru bebera episode udh d suruh bayar pip
WeTV,Iza Siregar,4,biasa VIP nya bisa bayar pake pls sekarang pls nya tidak mencukupi padahal ada pls nya,2026-02-26 10:39:48,1,86,biasa vip nya bisa bayar pake pls sekarang pls nya tidak mencukupi padahal ada pls nya
WeTV,Andiikhlas Zulamal,3,"tolonglah Wetv bug force close di perbaiki, masa setiap nonton 2-3 episode force close Mulu, saya pakai aplikasi legal Krn saya hargai studio yg kerjasama dengan pihak Wetv, gimana pengguna lain gak beralih ke aplikasi yang ilegal kalau performa aplikasi yang legal ampas kayak gini, udah VIPnya mahal, bug banyak banget resolusinya mentok 1080, tolong perbaikilah bug yang ada di aplikasi, liat noh yang aplikasi ilegal VIP murah, aplikasinya lancar gak ada bug, resolusinya sampai 4k, gak malu apa",2026-02-25 09:05:53,0,499,tolonglah wetv bug force close di perbaiki masa setiap nonton episode force close mulu saya pakai aplikasi legal krn saya hargai studio yg kerjasama dengan pihak wetv gimana pengguna lain gak beralih ke aplikasi yang ilegal kalau performa aplikasi yang legal ampas kayak gini udah vipnya mahal bug banyak banget resolusinya mentok tolong perbaikilah bug yang ada di aplikasi liat noh yang aplikasi ilegal vip murah aplikasinya lancar gak ada bug resolusinya sampai k gak malu apa
WeTV,viyan jebrag,3,"tiap ganti episode baru harus keluar dulu,karna teks terjemahan nya gak ada,sering keluar sendiri di tengah2 acara dan teks terjemhan hilang lg,merepotkan harus berulang2 terus",2026-02-25 07:29:47,6,176,tiap ganti episode baru harus keluar dulu karna teks terjemahan nya gak ada sering keluar sendiri di tengah acara dan teks terjemhan hilang lg merepotkan harus berulang terus
WeTV,Amira Putri,1,"suka berhenti padahal tidak di paus dan juga waktu saya pencet paus nya malah GK bisa kayak film nya GK bisa di lanjuti, dan iklan nya saya tunggu sampai 1 jam GK kelar kelar tolong di perbaiki",2026-02-25 02:16:02,2,193,suka berhenti padahal tidak di paus dan juga waktu saya pencet paus nya malah gk bisa kayak film nya gk bisa di lanjuti dan iklan nya saya tunggu sampai jam gk kelar kelar tolong di perbaiki
WeTV,Etik Susilowati,5,pada ribut apa sih delay segala makanya nonton di tv ngk delay sama sekali gw mah resopun di tv biasa 4k,2026-02-24 21:02:37,2,104,pada ribut apa sih delay segala makanya nonton di tv ngk delay sama sekali gw mah resopun di tv biasa k
WeTV,gustina silalahi,5,"saya tak mengerti 🗿🗿 (btw bagus kok apk nya video bagus dan releatis lah pokoknya, pokoknya bagus)",2026-02-24 15:58:58,1,98,saya tak mengerti btw bagus kok apk nya video bagus dan releatis lah pokoknya pokoknya bagus
WeTV,angelina julie,1,"Gak bisa putar film, sll muncul pemberitahuan gagal memutar video ! Sudah ikutin intruksi restart wifi dan re login WeTv , tetap gak bisa jg 😡😡😡",2026-02-24 00:48:35,8,144,gak bisa putar film sll muncul pemberitahuan gagal memutar video sudah ikutin intruksi restart wifi dan re login wetv tetap gak bisa jg
WeTV,Dzaky Cell,1,"aplikasi tidak menanggapi terus menerus, bagaimana bisa mauu menikmati menonton.. udah hapus cache hapus data login gitu² lagi..percuma berlangganan kalau ngga bisa nikmati layanannya",2026-02-23 13:51:51,1,183,aplikasi tidak menanggapi terus menerus bagaimana bisa mauu menikmati menonton udah hapus cache hapus data login gitu lagi percuma berlangganan kalau ngga bisa nikmati layanannya
WeTV,Aruna Myesha Yotsuba,5,aku bisa download apl ini,2026-02-23 12:21:20,0,25,aku bisa download apl ini
WeTV,anindya lalita,1,gajelas ni error mulu gue mau bayar VIP error mulu,2026-02-23 09:23:44,0,50,gajelas ni error mulu gue mau bayar vip error mulu
WeTV,Diah Beby,1,"balikin duit gua ,gua gak minta perpanjang vip malah duit gua yg kepotong di gopay, 120.990 balikin duit gua kegopay gua",2026-02-23 04:41:26,0,120,balikin duit gua gua gak minta perpanjang vip malah duit gua yg kepotong di gopay balikin duit gua kegopay gua
WeTV,Achmadi 99,1,jelekk,2026-02-22 17:55:02,0,6,jelekk
WeTV,Hsnl,3,sering frclose sndri. tlong di perbaiki,2026-02-22 16:56:58,1,39,sering frclose sndri tlong di perbaiki
WeTV,Ibnu Arabi,1,kebanyakan fitur nya sampah,2026-02-22 16:00:26,0,27,kebanyakan fitur nya sampah
WeTV,dede kurniati,5,suka bangettt nonton dracin di wetv suka seru kalo nontom sambil bacaik komen² kocak sesama penonton juga terus aplikasinya mudah banget di gunain recomendded buat yg suka liat gege 💙,2026-02-22 11:10:35,0,183,suka bangettt nonton dracin di wetv suka seru kalo nontom sambil bacaik komen kocak sesama penonton juga terus aplikasinya mudah banget di gunain recomendded buat yg suka liat gege
WeTV,Yeriko Chandra,1,"gawat, ni mah nonton iklan, mana banyak bgt iklan jualan nya",2026-02-22 09:36:04,0,60,gawat ni mah nonton iklan mana banyak bgt iklan jualan nya
WeTV,Dwi Pusfitasari,3,kak mau tanya ko 2 drama terbaru dari Indonesia ko GK ada subtitle cc nya ada nya cuma speed dan auto yang CC bagian subtitle tidak ada,2026-02-22 04:27:17,1,135,kak mau tanya ko drama terbaru dari indonesia ko gk ada subtitle cc nya ada nya cuma speed dan auto yang cc bagian subtitle tidak ada
WeTV,Henzy Henzy,1,banyakan iklan,2026-02-22 03:09:14,0,14,banyakan iklan
WeTV,Dillah Adi,2,"saya tidak pernah menyetujui pembayaran sebesar 120.920. tanpa konfirmasi saldo saya terpotong, padahal aplikasi nya sj sdh sy hapus😭",2026-02-21 23:18:28,0,133,saya tidak pernah menyetujui pembayaran sebesar tanpa konfirmasi saldo saya terpotong padahal aplikasi nya sj sdh sy hapus
WeTV,Anto Lowo,2,harus mengeluakan dana tambahan untuk bisa menonton,2026-02-21 20:26:31,0,51,harus mengeluakan dana tambahan untuk bisa menonton
WeTV,Veni Febriani,1,"ini aplikasi nya berbayar apa tidak ya,, apa pilihan.btw aku bru ksih 1 bntng krna blom ak downloud apk nya",2026-02-21 15:25:17,0,107,ini aplikasi nya berbayar apa tidak ya apa pilihan btw aku bru ksih bntng krna blom ak downloud apk nya
WeTV,Shafiyyahhh Humairah,3,kadang suka berhenti sendiri padahal sm sekali gada pause,2026-02-21 14:38:28,5,57,kadang suka berhenti sendiri padahal sm sekali gada pause
WeTV,Kurniasih,1,apk gak jelas,2026-02-21 13:24:52,0,13,apk gak jelas
WeTV,Su Trisno,5,selesai,2026-02-21 07:00:01,0,7,selesai
WeTV,Bli Gungz,1,"Semenjak puasa 2026 ini, kalo sedang nonton drama VIP malah banyak iklan popup, sangat menggangu, padahal sudah langganan VIP, gimana ya, tidak sesuai janji NONTON TANPA IKLAN, tolong di perbaiki, enak aja dikadali sistem",2026-02-21 04:37:32,0,221,semenjak puasa ini kalo sedang nonton drama vip malah banyak iklan popup sangat menggangu padahal sudah langganan vip gimana ya tidak sesuai janji nonton tanpa iklan tolong di perbaiki enak aja dikadali sistem
WeTV,Neng Tentin,3,mau berlangganan error terus knapa yaa,2026-02-21 03:26:51,0,38,mau berlangganan error terus knapa yaa
WeTV,Farel Fabian Pujiono,1,"masih banyak bug terutama pada bagian subtitle, subtitle Indonesia tapi teksnya thailand, dan juga bug vip banyak iklan mengganggu!!",2026-02-21 03:15:22,1,132,masih banyak bug terutama pada bagian subtitle subtitle indonesia tapi teksnya thailand dan juga bug vip banyak iklan mengganggu
WeTV,Dwi Adi Putra,3,"tiba tiba force close sendiri, suhu hp jadi tinggi, tolong diperbaiki sistem di aplikasinya min, setiap setengah jam force close",2026-02-20 18:51:25,3,128,tiba tiba force close sendiri suhu hp jadi tinggi tolong diperbaiki sistem di aplikasinya min setiap setengah jam force close
WeTV,Haulia Afriani,1,hai sayang,2026-02-20 12:06:36,0,10,hai sayang
WeTV,Muhamad Iqbal,1,"aplikasi burik. percuma vip disini buang"" duit aja. ketinggalan update ama aplikasi sebelah. untuk semua pengguna wetv berhenti aja pake aplikasi burik ini. lama updatenya. gua kasih bintang 1, klo bisa ga gua kasih bintang malah",2026-02-20 05:18:37,0,229,aplikasi burik percuma vip disini buang duit aja ketinggalan update ama aplikasi sebelah untuk semua pengguna wetv berhenti aja pake aplikasi burik ini lama updatenya gua kasih bintang klo bisa ga gua kasih bintang malah
WeTV,Eka Mertha (Lyan),1,saat nonton ada jam melayang waktu berbuka puasa tidak bisa di tutup. sangat mengganggu.,2026-02-20 04:29:41,3,88,saat nonton ada jam melayang waktu berbuka puasa tidak bisa di tutup sangat mengganggu
WeTV,Fauzi Alfiantio,1,aplikasi dan asal negara yg jelek,2026-02-20 04:01:27,0,33,aplikasi dan asal negara yg jelek
WeTV,YooJin na,1,dipaksa VIP😌omg,2026-02-20 00:38:13,0,15,dipaksa vip omg
WeTV,Eksekutif lX A,5,Download ini drmi nonton Samuel diamond gang.... semoga bagys yaaa apk and film nyaaaaaaa,2026-02-19 16:46:31,0,89,download ini drmi nonton samuel diamond gang semoga bagys yaaa apk and film nyaaaaaaa
WeTV,Yoshino Irene,5,"(19/02/2026) Beli VIP 1 bulan/1 month VIP (bukan berlangganan 1 bulan/monthly subscription) pakai paket data Telkomsel, nonton di tablet dgn RAM terbatas, asalkan unduh beberapa episode serial yg gue suka sampai selesai unduh dgn definisi 1080p, keluar dr aplikasi (bkn logout), matikan WIFI/data seluler, masuk ke aplikasi (bkn login), cari Akun/Account->Unduh/Download->Unduhanku/My Download, bisa nonton dgn lancar tanpa iklan, keluar aplikasi sendiri ataupun delay subtitle.",2026-02-19 11:39:49,50,478,beli vip bulan month vip bukan berlangganan bulan monthly subscription pakai paket data telkomsel nonton di tablet dgn ram terbatas asalkan unduh beberapa episode serial yg gue suka sampai selesai unduh dgn definisi p keluar dr aplikasi bkn logout matikan wifi data seluler masuk ke aplikasi bkn login cari akun account unduh download unduhanku my download bisa nonton dgn lancar tanpa iklan keluar aplikasi sendiri ataupun delay subtitle
WeTV,sudarno ngpak,1,aplikasinya keren 👍👍,2026-02-19 10:11:00,0,20,aplikasinya keren
WeTV,DON 30,1,buat login aja susah aplikasi gembel,2026-02-19 03:14:55,0,36,buat login aja susah aplikasi gembel
WeTV,Rahmadgemilang Edsan,1,Tidak ada soto betawi,2026-02-19 02:44:49,0,21,tidak ada soto betawi
WeTV,Suwanto Tts,2,"aplikasi kirang bagus terlampau berat sering macet tolong dong dibenahi ditonton gak nyaman, dikasih bintang 2 sdh bagus lho, Krn mau dikasih bintang 5 belum layak",2026-02-18 21:30:28,0,163,aplikasi kirang bagus terlampau berat sering macet tolong dong dibenahi ditonton gak nyaman dikasih bintang sdh bagus lho krn mau dikasih bintang belum layak
WeTV,Septian official,3,udah vip tapi masih harus beli expres wkwk kocak,2026-02-18 19:31:19,0,48,udah vip tapi masih harus beli expres wkwk kocak
WeTV,Welly Wianto Budhy,4,bagus banget apalagi bisa dapet new husbu~😌😌😌🤭🌹,2026-02-18 19:28:01,0,47,bagus banget apalagi bisa dapet new husbu
WeTV,Defky Liandri,1,"baru seminggu lebih di download, percuma bayar vip, eps selanjut nya pun gak ada muncul, info dari akun tiktok wetv uda muncul eps nya, tapi di cari"" gak ada, clear cahce juga uda bahkan sampe uninstal apk tetap juga gak ada, apk gak jelas anj",2026-02-18 13:03:08,64,243,baru seminggu lebih di download percuma bayar vip eps selanjut nya pun gak ada muncul info dari akun tiktok wetv uda muncul eps nya tapi di cari gak ada clear cahce juga uda bahkan sampe uninstal apk tetap juga gak ada apk gak jelas anj
WeTV,Na Fangirl,1,biaya perpanjangan langganan langsung di potong tanpa ada konfirmasi ke pihak pelanggan. saya merasa tidak aman.,2026-02-18 04:29:43,0,112,biaya perpanjangan langganan langsung di potong tanpa ada konfirmasi ke pihak pelanggan saya merasa tidak aman
WeTV,Adinda Keyla febrianti Adin nda,2,nahh gini lagi gini lagi ni apk satu ni pdahal sinyal udh bguss tpii tetep KLO lagi nnton pasti ada aja gebrakan ny nanti vdio yng d tonton ny putus putus la nanti jdi slowmo lahh trs ngeleg minta ampun heran deh gw,2026-02-17 18:14:30,1,215,nahh gini lagi gini lagi ni apk satu ni pdahal sinyal udh bguss tpii tetep klo lagi nnton pasti ada aja gebrakan ny nanti vdio yng d tonton ny putus putus la nanti jdi slowmo lahh trs ngeleg minta ampun heran deh gw
WeTV,ragil sukma,1,w donlot Buat nonton knowing bros eh rupanya gak ada hehehe bintang 1,2026-02-17 15:49:22,0,69,w donlot buat nonton knowing bros eh rupanya gak ada hehehe bintang
WeTV,Febri Yopiter.N,5,"kerenn,🥳",2026-02-17 14:43:50,0,8,kerenn
WeTV,anyaa ydvndraa,2,baruu kali ini mau berlangganan susah amat,2026-02-17 11:51:17,0,42,baruu kali ini mau berlangganan susah amat
WeTV,Eve Liana,2,"lengkapin animenya, film indonya jg dikit bgt! percuma vip, kalau engga ada semua film",2026-02-17 11:17:07,0,86,lengkapin animenya film indonya jg dikit bgt percuma vip kalau engga ada semua film
WeTV,Akun Dua,3,wetv ni aneh di apk lain langganan atau premium itu gak ada iklan lagi ini tiap buka apk slalu nongol iklannya,2026-02-17 10:26:22,0,110,wetv ni aneh di apk lain langganan atau premium itu gak ada iklan lagi ini tiap buka apk slalu nongol iklannya
WeTV,Mager Official,4,"ada beberapa drama yang tersedia di we tv , tapi tidak bisa diakses karena masalah keterbatasan lokasi dan hak cipta. apa maksudnya coba? padahal aku download we tv karena ingin nonton drama tersebut 😧",2026-02-17 10:13:37,32,201,ada beberapa drama yang tersedia di we tv tapi tidak bisa diakses karena masalah keterbatasan lokasi dan hak cipta apa maksudnya coba padahal aku download we tv karena ingin nonton drama tersebut
WeTV,Yuna hiwa,1,"Korea lagi Korea lagi, muak sawit GK ada",2026-02-17 07:57:12,0,40,korea lagi korea lagi muak sawit gk ada
WeTV,Neila Rida Anisthya,2,"kenpa sekarang nonton film patah2 ya, nonton tpi patah2. sumpah gk enak banget. berat banget kyak nya skrnag ya apk nya",2026-02-17 00:57:23,1,119,kenpa sekarang nonton film patah ya nonton tpi patah sumpah gk enak banget berat banget kyak nya skrnag ya apk nya
WeTV,Isnaeni Kenna,1,"maaf bnget kak aku kasi bintang 1 karena baru kali ini pake apk streaming buat aku muak bnget, masa udah beli paket vip pas mau nonton malah ngeleg nggak tayang² dramanya padahal nonton di apk lain lancar² aja, kapok banget aku...padahal beli paket vip karena bnyk bnget dracin yg tayang disini eeeeh malah kena zonk sma apk nya",2026-02-16 21:51:36,0,328,maaf bnget kak aku kasi bintang karena baru kali ini pake apk streaming buat aku muak bnget masa udah beli paket vip pas mau nonton malah ngeleg nggak tayang dramanya padahal nonton di apk lain lancar aja kapok banget aku padahal beli paket vip karena bnyk bnget dracin yg tayang disini eeeeh malah kena zonk sma apk nya
WeTV,CHI CHI,1,selalu ilang vip gratisnya,2026-02-16 21:40:02,0,26,selalu ilang vip gratisnya
WeTV,Sherly Najoan,3,buat apa dramanya di download terus klo jaringan agak lelet drama yg sudah di download pun tetap loading2 gak jelas.. aplikask ijo klo sudah di download gak tu drama2 loading lagi.. terus tiba2 episode yg sudah didownload tiba2 hilang dan harus dwnlod lagi,2026-02-16 21:11:03,6,256,buat apa dramanya di download terus klo jaringan agak lelet drama yg sudah di download pun tetap loading gak jelas aplikask ijo klo sudah di download gak tu drama loading lagi terus tiba episode yg sudah didownload tiba hilang dan harus dwnlod lagi
WeTV,decki putra,1,paling ogah bayar berbayar,2026-02-16 20:55:28,0,26,paling ogah bayar berbayar
WeTV,Ulfah Rahmawaty,1,Gimana ini tulisan cina semua,2026-02-16 11:36:47,3,29,gimana ini tulisan cina semua
WeTV,sapi imoetz,2,"KIKIRR BGT ANJIRR, gua dah nonton iklan 1,eh ada ads selanjutnya yg beranak 5 itu juga 1 iklannya 20detik anjirr wth?!? ga worth it soalnya gua sisa beberapa menit doang di akhir vid tp iklan seabreg. belum lagi fiturnya yang macet,gabisa dipencet, anjir lah ini apk nonton level magang kah?",2026-02-16 01:37:52,2,291,kikirr bgt anjirr gua dah nonton iklan eh ada ads selanjutnya yg beranak itu juga iklannya detik anjirr wth ga worth it soalnya gua sisa beberapa menit doang di akhir vid tp iklan seabreg belum lagi fiturnya yang macet gabisa dipencet anjir lah ini apk nonton level magang kah
WeTV,Idlan Artupas,1,kebanyakan iklan tolol,2026-02-15 14:36:07,0,22,kebanyakan iklan tolol
WeTV,Nak Bagus,1,ndk jelas iklan bejibun numpuk,2026-02-15 00:13:44,0,30,ndk jelas iklan bejibun numpuk
WeTV,Oviexs Hidayat,1,aplikasi busuk,2026-02-14 02:38:19,0,14,aplikasi busuk
WeTV,Serli Sri A,4,"Tolong translate yah huruf bisa ganti warna atau ada cover belakang, kadang kelihatan kadang gak kebaca. 😭🙏🙏🙏",2026-02-13 17:45:22,26,109,tolong translate yah huruf bisa ganti warna atau ada cover belakang kadang kelihatan kadang gak kebaca
WeTV,Ziz 123,5,hebat sekali,2026-02-13 15:07:13,0,12,hebat sekali
WeTV,nawi game,1,"judul film berubah jadi tulisan cina,ada episode yang hilang saat buka dismart tv. sudah clear cache,bahkan sampai instal ulang",2026-02-13 00:02:44,9,127,judul film berubah jadi tulisan cina ada episode yang hilang saat buka dismart tv sudah clear cache bahkan sampai instal ulang
WeTV,rita soong,5,"keren, subtitelnya sudah bisa 2 bahasa🤣🤣👍",2026-02-12 16:28:30,0,41,keren subtitelnya sudah bisa bahasa
WeTV,Rahman Kurniawan,1,aplikasi kacau,2026-02-12 01:12:56,0,14,aplikasi kacau
WeTV,Pidio Premium,2,mohon diperbaiki suara tdk muncul stb h96max,2026-02-11 23:27:59,1,44,mohon diperbaiki suara tdk muncul stb hmax
WeTV,Ade Nuri,2,ih gabisa VIP yang capek,2026-02-11 21:15:22,0,24,ih gabisa vip yang capek
WeTV,Hamida Tahir,1,"udah aku berhenti langganan di google play tapi masih ajah kepotong,disuruh batal langganan mulu,sekalian di cek di google play udah ga ada langganannya tapi masih ke potong",2026-02-11 18:01:22,1,173,udah aku berhenti langganan di google play tapi masih ajah kepotong disuruh batal langganan mulu sekalian di cek di google play udah ga ada langganannya tapi masih ke potong
WeTV,Duma Riris,1,Engga sopan,2026-02-10 19:34:59,0,11,engga sopan
WeTV,Bernard Donny,4,banyak drama nya,2026-02-10 13:50:32,0,16,banyak drama nya
WeTV,Bayazid Al Fatih,1,"gua udah download filmnya, masa giliran mode pesawat gak bisa di tonton. Bobrok apk nya",2026-02-10 13:34:38,0,87,gua udah download filmnya masa giliran mode pesawat gak bisa di tonton bobrok apk nya
WeTV,Ulil Amri,2,"awalnya baik-baik saja. tapi makin lama makin lemot dan setiap kali buka APK-nya sering keluar sendiri. udah hapus cache, udah hapus APK yang nggak kepake tapi masih nggak bisa dibuka. akhirnya coba uninstall dan download lagi, BISA. Dan aku dah daftar pake email yang sama dengan yang sebelumnya, tapi paket VIP-ku tetep nggak balik. haisss.... menyebalkan🤧",2026-02-10 11:58:49,9,358,awalnya baik baik saja tapi makin lama makin lemot dan setiap kali buka apk nya sering keluar sendiri udah hapus cache udah hapus apk yang nggak kepake tapi masih nggak bisa dibuka akhirnya coba uninstall dan download lagi bisa dan aku dah daftar pake email yang sama dengan yang sebelumnya tapi paket vip ku tetep nggak balik haisss menyebalkan
WeTV,Bambang Dwi prasetyo,1,VIP 2ep lebih awal ga fungsi hoaks beli VIP percuma,2026-02-10 11:26:46,0,51,vip ep lebih awal ga fungsi hoaks beli vip percuma
WeTV,YM “MallaKs” Official,1,"Naudzubillah iklan nya, gratis sih gratis tapi jangan sampe banyak juga iklan nya😂",2026-02-09 13:13:17,2,82,naudzubillah iklan nya gratis sih gratis tapi jangan sampe banyak juga iklan nya
WeTV,Lusy Andika,1,terlalu banyak iklan,2026-02-09 09:25:28,0,20,terlalu banyak iklan
WeTV,Grece Arizona,1,"ni aplikasi pasti kongkalikong sama telkomsel buat nipu, telkomsel ngasih reward langganan WeTV palsu karena ketika reward tsb mau di klaim faktanya malah dibikin gagal dan gabisa di klaim",2026-02-08 14:37:58,0,188,ni aplikasi pasti kongkalikong sama telkomsel buat nipu telkomsel ngasih reward langganan wetv palsu karena ketika reward tsb mau di klaim faktanya malah dibikin gagal dan gabisa di klaim
WeTV,Nofa Duwi,3,nontonn VIP sekarang sering keluar sendiri di TV pdhl dah bayar gak nyaman lagi kyk yg sblm2 ny,2026-02-08 11:07:32,0,95,nontonn vip sekarang sering keluar sendiri di tv pdhl dah bayar gak nyaman lagi kyk yg sblm ny
WeTV,Yeoja Zuliyah,1,"jangan ad yang download,in tidak rekomendasi sama. sekali . payah",2026-02-08 08:26:10,0,65,jangan ad yang download in tidak rekomendasi sama sekali payah
WeTV,desan Jie,1,"aplikasi nya makin lambat, iklanya pun makin bnyak..",2026-02-07 22:23:42,4,52,aplikasi nya makin lambat iklanya pun makin bnyak
WeTV,Susantikasari tikasari,5,aaaa.... bagus banget aplikasi nyaaa makin cinta dehh sama wetv kemarin aku dah dowload tpi kena hapus jdi aku dowload lagi 😚,2026-02-07 19:45:48,0,125,aaaa bagus banget aplikasi nyaaa makin cinta dehh sama wetv kemarin aku dah dowload tpi kena hapus jdi aku dowload lagi
WeTV,Syifa Wahyuni,5,"banyak drama seru, dan menghibur",2026-02-07 17:22:57,1,32,banyak drama seru dan menghibur
WeTV,Hava Family,1,skr aplikasi buffering dan restart,2026-02-07 12:33:30,3,34,skr aplikasi buffering dan restart
WeTV,Indra Jaya,1,"woi ini jamal ini kenapa masih ada iklan sih, udah bayar vip masih ada juga iklannya",2026-02-07 07:00:13,0,84,woi ini jamal ini kenapa masih ada iklan sih udah bayar vip masih ada juga iklannya
