app_name,username,rating,review,date,thumbs_up
Disney+ Hotstar,Winny,1,susah bgt ini login nya OTP nya gak kekirim kirim🙏,2025-12-01 16:13:37,0
Disney+ Hotstar,AYAMGEPREK,1,GAJE GAK BISA DAFTAR MALAH DISURUH ULANG UKANG TERUS PRASAAAN DULU GA SERIBET INI,2025-12-01 14:44:29,0
Disney+ Hotstar,Rani Valfa,3,"gimana sih cara daftarnya? kok gagal terus, cuma diminta nomor HP sama email aja gitu terus diulang2",2025-12-01 11:55:45,0
Disney+ Hotstar,Fitri Afifah2,1,"udah berangganan tp gak selancar netflix, macet2 flem nya",2025-12-01 11:40:54,0
Disney+ Hotstar,Geo Valdy,1,"apalah, ga bisa log in terus, gw udah masukin no telpon gw tanpa salah loh, tapi ngestuck di masukin no telp sama email aja terus, gimana si lu kalo bikin aplikasi? yg muncul di apk Gmail malah bayar langganan bukan kode otp... hadeh, kalo mau bikin aplikasi itu mikir dulu,, ga mikir apkmu jadi kikir pantes cuman 2,2 doang ratingnya. MIKIR KIDS",2025-11-30 17:01:33,236
Disney+ Hotstar,Agas Tya,1,gak bisa daftar,2025-11-30 15:12:56,1
Disney+ Hotstar,penie lekasari,2,"kenapa tidak bisa terbuka ya? apakah sedang ada maintenance? sy download dan saat dibuka hanya ada tulisan ""something went wrong""",2025-11-30 11:46:16,0
Disney+ Hotstar,Dewi,1,jelek,2025-11-30 07:31:26,0
Disney+ Hotstar,Angga Comara,1,aplikasi sampah,2025-11-30 03:31:59,0
Disney+ Hotstar,Nelson Palimbong,1,"aplikasinya sering gangguan, kadang keluar sendiri klau lagi nonton, kadang mau nonton malah bug, padahal sinyal bagus",2025-11-30 00:53:30,0
Disney+ Hotstar,Wisnu Fajar,1,ga bisa daftar akun bangst,2025-11-29 19:41:58,0
Disney+ Hotstar,Afiqa Rambe,1,"Disney harusnya dapet penghargaan aplikasi nonton paling jelek di playstore kalau nonton tidak ada gambarnya apalagi terkadang suka error tanpa sebab kadang ada kadang nggk ada gambarnya cuma ada suara buat orang rugi. niatnya mau nonton ilangin stres malah tambah stres karna ngeleg dan nggak ada gambarnya mau nonton apa coba, tolong di perbaiki segera",2025-11-29 18:51:03,44
Disney+ Hotstar,Taufik Firman Nurdiawan,3,"Terdapat banyak bug dalam pemutaran, seperti layar hitam, layar glitch dan layar stuck tapi audio tetap lanjut",2025-11-29 16:47:42,0
Disney+ Hotstar,Aysha Ayra,1,"ini gimana ya sudah saya coba ulang tapi kok tetep gak bisa masuk, gak terkirim juga kode nya???",2025-11-29 11:26:06,2
Disney+ Hotstar,Jerry,1,Mau berlangganan saja sulit sekali login nya.. Menghubungi pusat bantuan juga no respon..,2025-11-29 10:51:20,0
Disney+ Hotstar,Claudia Due,3,Sering bangat gambarnya hilang muncul kalau nnton...padahal kuotanya full pol,2025-11-28 23:57:25,0
Disney+ Hotstar,Sitihasana,1,"udah beberapa hari ini tiap mau nonton layarnya hitam, cuma ada suara doang",2025-11-28 20:38:56,0
Disney+ Hotstar,Dilla Della,2,Disney kenapa aku tiba tiba tdk bs memutar serial kesukaanku. Seperti nge-bug trs. Padahal pembayaran ku baik baik saja,2025-11-28 18:57:27,0
Disney+ Hotstar,wahyu,1,saya kecewa dengan app ni. susah buat mendaftar tidak macam netflik,2025-11-27 18:56:39,1
Disney+ Hotstar,Wisnu Nugroho,1,gimana tidak 1 bintang videonya hanya suara gambar blank hitam semua,2025-11-27 18:12:11,0
Disney+ Hotstar,Marjan La Baimu,5,coba Update Film lama dan film baru Bisa di Dubbing Bahasa Indonesia Lebih Bagus.Selama Saya Pakai aplikasi ini Disney+ Sangat Puas.hanya Masukan saya saja yang diatas.,2025-11-27 16:55:31,1
Disney+ Hotstar,panji saputra,1,"saya sudah berlangganan lama, tapi masalah layar hitam dan hanya ada subtitle ga ilang2 udah coba panduan, dll sampe komplain lewat aplikasinya tapi ga pernah di respon, makin kesini makin slow respon admin nya, menyelesaikan masalahnya juga ga cepat,,, 1 bulan cuman kepake 1minggu buat apa???",2025-11-27 07:34:41,0
Disney+ Hotstar,Iis Sugiyarni,1,"login susah, berlangganan dulu lewat Dana sekarang harus Gopay",2025-11-26 23:33:34,0
Disney+ Hotstar,Dinda Risna Saputri,1,jelek banget aplikasi nya..gak bisa kirim verivikasi,2025-11-26 22:16:20,1
Disney+ Hotstar,Noa Hero,1,Aplikasi gak jls. minta daftar via email no hp bolak balik disitu terus GK ada ujungnya. Hapus aja apps ini TDK berguna,2025-11-26 20:36:28,1
Disney+ Hotstar,pingkangel _,1,parah banget gak bisa login,2025-11-26 14:44:48,1
Disney+ Hotstar,Adi Hanif,2,"sangat sulit untuk melakukan langganan ( kurang praktis ) di banding streaming film yang lain. kirim email yg terlambat, loading awal yang lama, masuk web di email tersebut tapi juga harus buka kode otp di email juga.",2025-11-25 21:19:21,1
Disney+ Hotstar,Genjie Hora,1,"gajelas banget pas mau daftar nya ngulang""anj poke poke buat apk ga bener kocak lu",2025-11-25 20:06:10,1
Disney+ Hotstar,Alan,1,kurang dibagian login ribettt belum juga nilai dalemnya jelekk,2025-11-25 08:25:00,1
Disney+ Hotstar,Ali Gusni,1,sampah langgananya mahal,2025-11-24 21:03:09,0
Disney+ Hotstar,Muhammad Fahmi (ScottLang16),1,"saya sudah lakukan pembayaran dengan gopay, tapi kenapa akun tetap tidak digunakan yah gopay sudah berhasil pembayaran sudah terpotong bukti pembayaran ada, tapi akun masih tetap tidak bisa digunakan",2025-11-24 20:37:45,4
Disney+ Hotstar,Norrick Peterson,1,acc saya tidak bisa ditonton padahal saya sudah bayar langganan tersebut dan tulisannya karena loginnya terlalu banyak padahal saya hanya login di 3 device pas tidak lebih sesuai ketentuan yang berlaku mohon cepat diperbaiki terimakasih👍,2025-11-24 18:35:08,5
Disney+ Hotstar,Putra Ari,1,"kenapa mau daftar ga bisa bisa, aneh banget ini aplikasi!!",2025-11-24 18:03:12,1
Disney+ Hotstar,Jeckz Bachtiar,1,Tidak bisa dibuka dan sudah berlangganan,2025-11-24 15:25:55,0
Disney+ Hotstar,Rizkita Aulia Yasmin,1,payah banget aplikasinya baru langganan masa gak bisa nonton apapun padahal sinyal bagus aplikasi lain kuga jalan cuman ini aplikasi aja yang kagak bisa kecewa berat,2025-11-24 14:51:10,1
Disney+ Hotstar,Ethan Gavriel Santoso,1,"gambar tidak ada gelappp malah bug terus ini aneh disney, mending netflix atau vidio",2025-11-24 08:07:01,0
Disney+ Hotstar,Siska D,3,kagak bisa masuk kagak ada Otp setn,2025-11-24 00:09:10,0
Disney+ Hotstar,Rafi Yunus,1,Keren abiss 👍👍👍,2025-11-23 21:14:19,0
Disney+ Hotstar,Agung Mandala,1,"kenapa layarnya jadi blackout sih, nonton cuma ada ngobrol nya aja",2025-11-23 20:32:38,0
Disney+ Hotstar,feraldi yofandra,1,"masa langganan gak bisa di cancel,mana filem nya lama update",2025-11-23 19:30:28,0
Disney+ Hotstar,-vasd da vinci`,1,"sinyal kuota/wifi bagus, tapi pas mulai menonton kenapa suka Tiba-tiba buram ya? padahal saya coba di aplikasi lain aman2 saja...mohon bantuannya 🙏",2025-11-23 17:48:34,12
Disney+ Hotstar,Felix Gs,1,They lock everything behind paywall but the registration procedure is very bad & complicated. There's absolutely no hint all about how to register properly. Don't waste your time with this app & just watch Youtube instead 😂 . I'm done with MCU because of this.,2025-11-23 07:05:56,0
Disney+ Hotstar,Asti Berkah,1,jelek banget masuk ke email balik lagi gitu aja teruss no tlp ga di terima alesan jaringan,2025-11-22 22:53:01,0
Disney+ Hotstar,Melia Nelda,2,"kenapa saya tidak bisa login ya, selalu masukan nomor dan email hanya itu saja.",2025-11-22 20:32:43,1
Disney+ Hotstar,Rajual Muhajir Alfharisi,4,ini kenapa sih appsnya pas nonton film gambarnya malah gaada gelap yg ada cuma suara nya doang,2025-11-22 19:08:38,0
Disney+ Hotstar,e,1,"gabisa sign up gila, udah nyoba berkali kali ngisi nomer tulisannya nomer gua gak ke daftar???? gajelas... udh nyoba lewat browser juga ga ada kode otp nya",2025-11-22 06:54:19,17
Disney+ Hotstar,Bambang Irawan,1,"ini bagaimana maksudnya, saya sudah melakukan pembayaran sampai 2 kali dari basic 1 bulan 65000 ternyata tetap ga bisa dipakai menonton masuk terus ke kelola akun ternyata disuruh uograde bayar lagi 54000 jadi premium eh .... masih tetap ..gak bisa nonton ... masih saja terdaftar akun gratis ... masih harus bayar lagi atau gimana ini???",2025-11-22 02:04:18,0
Disney+ Hotstar,Uda Jean,3,"sejauh ini g ada masalah,,,cuma kaget tiba2 tagihan 800k setahun",2025-11-21 23:41:25,0
Disney+ Hotstar,Ega Nur Rozak,1,haram!!!,2025-11-21 23:04:15,0
Disney+ Hotstar,Lujnah Yakub,5,tontonan yg rekomen banget,2025-11-21 21:13:51,0
Disney+ Hotstar,Cleo Auristella,1,aplikasi disney makin kesini makin ga jelas susah bgt di akses muter muter bolak balik ga bisa nonton. entah gimana cara nya kurang memuaskan bgt.,2025-11-21 18:32:54,0
Disney+ Hotstar,Malik BIG,1,aneh untuk login aja minta ulang no terus aneh ni aplikasi,2025-11-21 18:31:33,1
Disney+ Hotstar,Alif Ganteng,1,apk jelek kode otp tidak masuk lambat susah,2025-11-21 17:46:20,0
Disney+ Hotstar,Phoenixia Queen,1,"ribet banget sihh masuk nya, jelek ga kaya Netflix dan lain nya malah ga ada kode otp nya nyesel gua download nihh aps",2025-11-20 21:28:43,1
Disney+ Hotstar,Risa Miyasthi,1,Susah daftarnya. Kode sudah dapat tapi tetep gak bisa daftar.,2025-11-20 20:44:40,0
Disney+ Hotstar,Arum Aulia,1,"berkali kali daftar pake no hp kaga bisa bisa malah tulisannanya no hp TDK trdftar dikami, lah orang gw mau daftar,, aneh",2025-11-20 19:54:32,1
Disney+ Hotstar,Samsul Muhamad,1,aplikasi ga bermutu terlalu rumit ga bisa masuk,2025-11-20 09:50:46,0
Disney+ Hotstar,Noverlissya Piring,5,recommended,2025-11-20 08:57:54,0
Disney+ Hotstar,Chata lina,1,"gak bisa login, gmana sih, udah kirim kode Verifikasi tapi kok gak masuk sih, aneh banget nih",2025-11-19 22:01:04,0
Disney+ Hotstar,renra yanuar,2,"gak bisa muter film nya, tp d pc bisa",2025-11-19 14:54:51,0
Disney+ Hotstar,aulia zulfa,1,nggak ngerti udah download mau daftar akun nggak bisa-bisa. menunya pas buka aplikasi Disney langsung masukin nomor handphone katanya mau dikirim OTP tapi nggak ada masuk malah,2025-11-19 14:44:46,53
Disney+ Hotstar,Adetia Bima,1,padahal cuma mau login tapi loading nya lama banget dan gak bisa masuk,2025-11-19 08:26:14,0
Disney+ Hotstar,Cornelia Putri,1,"akun bgsd, mau ganti nomor sulit banget",2025-11-18 23:06:19,1
Disney+ Hotstar,30. Muhammad Ridlwan,1,ni apk nyusahin banget mana webny busuk mo berlangganan aja susagny minta ampun,2025-11-18 18:51:03,0
Disney+ Hotstar,Afifah Nada,1,baru mulai langganan nonton 3jam connectiom error (http_473) diapain ini?,2025-11-18 11:09:55,0
Disney+ Hotstar,Afiztri Aldiano,3,ini beneran gabisa dari dana?,2025-11-18 00:36:28,0
Disney+ Hotstar,samsi sam,1,log in ribet,2025-11-17 21:36:05,0
Disney+ Hotstar,suryati dua,1,"apa sih arti mengelola akses akun, tdk ada video yg bisa ditonton",2025-11-17 18:22:45,0
Disney+ Hotstar,Angelina Stefani,1,"gmn sih jelek bgt Disney+ skrg masa mau nonton layarnya gelap mulu, ngebug padahal jaringan lancar wifi lancar",2025-11-17 13:50:23,2
Disney+ Hotstar,sony priyatna,5,👍,2025-11-17 04:21:02,0
Disney+ Hotstar,Can Draa,1,"ribet ah mending otpnya masuk kaga jelas lu, Disney global cuma pake email doang lah ini👎",2025-11-17 00:49:01,0
Disney+ Hotstar,MONARC STORE,1,"saya ingin mencoba aplikasinya tapi saya kesulitan untuk mendaftar akun, otp pendaftaran tidak terkirim dan stak di daftar no ponsel. bahkan saya belum melihat daftar harga langganan",2025-11-16 22:52:15,113
Disney+ Hotstar,Maulana Ibrahim,1,"aplikasi kaga guna , masa gabisa login buat langganan .bisa cuma sekali doang .",2025-11-16 20:31:39,0
Disney+ Hotstar,Adizkia Berdiandha,2,"TIBA"" TIDAK BISA MENONTON , LAYAR JADI HITAM PADAHAL SUARANYA KELUAR DAN LOADING TERUS. PADAHAL JARINGAN BAGUS",2025-11-16 20:18:26,1
Disney+ Hotstar,Bang Ir,1,saya ingin berlangganan tapi buat daftar langganan susah banget. . otp gak dapet ... emang harus iya pake kartu tsel,2025-11-16 17:31:21,0
Disney+ Hotstar,Aas _,2,please ini cara log in nya gimana susah benerrr,2025-11-16 17:20:28,0
Disney+ Hotstar,De Manda Ast,1,sangat parah hari ini tgl 16/11/2025 aplikasi error sangat lama tutup sendiri. tolong diperbaiki saya sudah langganan tidak bisa nonton.,2025-11-16 11:53:24,1
Disney+ Hotstar,Winda Parimin,1,jelek banget saya mau perpanjang paket Ndak bisa log in,2025-11-16 08:43:07,0
Disney+ Hotstar,Eka Rini Yulia,1,mau daftar aj susah bgt,2025-11-16 01:25:27,0
Disney+ Hotstar,Falih Rifqoh,1,lawak mau langganan tapi ga bisa heran,2025-11-15 22:02:40,0
Disney+ Hotstar,Gusti Gading Putra,1,"aplikasi baru saya install dan mau saya berlangganan tetapi tidak bisa, uninstall",2025-11-15 19:54:58,0
Disney+ Hotstar,Adib Makarim,1,gua dah coba 2 atau 3 kali sama aja gak bisa masuk pas aku Gmail terus ak pencet pilih paket disini sama aja di suruh masuk in nomor hp sama email aplikasi hama puki gitu terus aja sampe 100 kali,2025-11-15 17:23:50,0
Disney+ Hotstar,kanzu khirzul,1,"sinyal wifi bagus, mencoba di aps streaming lain pun bisa lancar,tapi di Disney bufering terus setelah agak jalan gambar buram trus bufering lagi,mohon segera dibenahi.masa kalah dengan aplikasi aps lokal",2025-11-14 23:06:10,73
Disney+ Hotstar,aysa alawiyah,1,kenapa sih kalo pake tab layarnya jadi hitam padahal baru kemarin langganan ayo lah kalo mau rame jangan gini terus,2025-11-14 17:31:09,3
Disney+ Hotstar,VeVe Reisya,1,"kenapa jadi gini seh disney? ga bisa dibuka, something wrong mulu, uda clear chache pdhal..sebeelll",2025-11-14 12:49:11,0
Disney+ Hotstar,Aga Tari,2,"gimana masuknya sih,setiap memasukkan nmr hp nmor belum terdaftar giliran dimasukkan email waktu mau berlangganan kembali lagi msukkan nmr hp nggak jelas minta solusinya",2025-11-14 10:25:21,0
Disney+ Hotstar,Utu8e 2020,1,"Since Disney Hotstar's partnership with the Indian company, they've started making simple things unnecessarily difficult. Viewers used to be able to sign up and subscribe directly in the app via Google Play. Now, you're forced onto a website that you can't even access. You can't even log in. ​""If it can be made difficult, why should it be made easy?"" :D",2025-11-14 03:48:12,0
Disney+ Hotstar,Lenny Puspitasari,1,gabisa masuk. udah masukin nomor email tetep aja gabisa. pakai data pakai wifi juga gabisa.,2025-11-13 22:54:57,6
Disney+ Hotstar,ahmad utami,1,"baru install, disuruh login, d arahin k email buat verifikasi, eeeh balik lagi dong k login.. looping dah tuh apps.. gak habis fikri.. ni aplikasi apa komedi puter..",2025-11-13 19:32:34,0
Disney+ Hotstar,rizalll di,5,"Masih berjalan langganan yang 1 tahun dapat promo harga murah,,, 😁",2025-11-13 16:45:36,11
Disney+ Hotstar,Indria Budi Anika,1,"sudah berhari2 troble , rugi beli paket nya. baru di totonton beberapa hari udah troble",2025-11-13 15:22:01,0
Disney+ Hotstar,Muhamad Irfan,1,apk gk guna.,2025-11-12 22:27:01,0
Disney+ Hotstar,Elfa Aulia,1,"kenapa, ketika apk dibuka malah tidak tersambung, di buka di hp di tv semua tidak bisa, saya sudah susah susah berlangganan please bantu jawab",2025-11-12 22:23:17,0
Disney+ Hotstar,Pilot darat,1,"adminya molor kali ya ga ngasih kode otpya ,berulang kalai ga di kasi mulu 😁",2025-11-12 20:35:16,0
Disney+ Hotstar,Sena Arrafah96,1,"gimana cara daftar ny,malah suruh masukan no sama email pas masuk email malah gk bisa masuk,ribet banget,mau langganan napi sulit buat daftar.",2025-11-12 18:34:42,0
Disney+ Hotstar,Asri Ancah,1,apk nggak jelas ngak bisa masuk udah di coba berkali kali dan udah di sesuaikan apa yg di minta tetap nggak bisa,2025-11-12 16:35:00,3
Disney+ Hotstar,Misliawati,1,super jelek,2025-11-12 15:23:38,0
Disney+ Hotstar,ikik,1,uninstal,2025-11-12 15:10:02,0
Disney+ Hotstar,Ibnu 12,1,aplikasi gk jelas mau dapet kode otp pun gak bisa2 gimana mau masuknya,2025-11-12 12:53:47,0
Disney+ Hotstar,Norlisna Selviana,1,ga pernah bisa login!!!,2025-11-12 12:24:06,0
Disney+ Hotstar,Rani,1,"kode otp ga masuk masuk, mau nonton jadi nunggu lama. layar item mulu lagi, suruh ngaca ni gua? bad banget lah",2025-11-12 10:37:11,0
Disney+ Hotstar,Hendarsyah,1,"mau pilih paket langganan malah dipersulit, aneh.",2025-11-12 04:49:09,0
Disney+ Hotstar,Ima Dwi Khurniawati,1,"padahal cuma 2 perangkat yang tertaut,tapi tiap mau nonton harus keluar perangkat terus.",2025-11-11 19:38:31,0
Disney+ Hotstar,radit shemdinataa,1,"woi udah langganan kenapa di tv error mulu giliran di hp bisa, rugi jadinya orang mau nonton di tv gabisa",2025-11-11 19:32:05,0
Disney+ Hotstar,Rakha Vv,1,"Aplikasi tidak jelas, bagaimana mau berlangganan kalau login saja tidak bisa",2025-11-11 07:35:37,0
Disney+ Hotstar,Farhan Fakhrudin,2,"Disney tidak akn bisa bersaing dengan Netflix, aplikasinya suka ngebug, ngecrash dan video nya tidak mau menampilkan gambarnya.",2025-11-10 22:19:19,15
Disney+ Hotstar,Zaki Alfata,1,otp aja gak mazuk² njirr,2025-11-10 20:32:26,0
Disney+ Hotstar,akmal netwozam,1,ini banyak masalah di disneynya ya soalnya saya pas waktu buka : Something went wrong kenapa ya?,2025-11-10 17:51:10,0
Disney+ Hotstar,Satiya Nntgle,1,"alahh gk bgus bngtt ini jelek bngt kualitasnya, baru mau masukan no aja, udh GK bisaa aplikasi ini hrus di keluarkan Sajaa, membuat kotor saja melihat ini sangt tidk berguna, minimal klo buat aplikasi guna lah oiii",2025-11-10 17:04:37,0
Disney+ Hotstar,harfia mudahar,5,ok,2025-11-10 13:08:32,0
Disney+ Hotstar,Irwan Irwan,1,"parah baru langganan 5 hari udah buffing, kecewa,, setiap komplain GK ada tanggapannya,, tolong mikir2 yg mau langganan disney+ 🫵👎👎",2025-11-10 01:56:35,0
Disney+ Hotstar,Ellin Septiyani,1,"sumpah lagi enak2 nonton malah buffering, mutar2 tak jelas, udh keluar masuk sampe restart hp, masih tetap nyangkut video ny",2025-11-10 00:59:37,2
Disney+ Hotstar,Nurlita Alviyanti,1,"wehh,ini kek mana si. ngga bisa log in njir. pas masukin nomor telfon keterangannya ""kami mendeteksi traffic tidak biasa"" elahhh ngapa siii,repot amat elahhh",2025-11-09 21:36:52,1
Disney+ Hotstar,Andi Asman,1,"aplikasi mau masuk aja susah dan ribet, ngga mudah",2025-11-09 21:08:38,0
Disney+ Hotstar,Dio Hendardi,1,"sampah, ga di web ga di hp",2025-11-09 16:29:26,0
Disney+ Hotstar,Anj Tol373,1,apk konyol,2025-11-09 14:01:16,0
Disney+ Hotstar,Davin Tiyow,1,kok gak bisa login sih,2025-11-09 09:20:39,0
Disney+ Hotstar,Titis Haryanti,1,kenapa jadi susah sih di akses nya !!!!,2025-11-09 00:19:59,0
Disney+ Hotstar,semoga Jadi kaya,1,"haduuh baru juga mau daftar malah balik lagi balik lagi udah isi nomor dan email eh balik lagi kesitu kesitu lagi capek deh ,, kecewa bgt , parah",2025-11-08 21:54:46,1
Disney+ Hotstar,dzaki gaming,1,"aneh bgt nih apk, berlangganannya udh aktif, tp pas nonton audio sama subtitle ada dan jalan lancar tp VIDEONYA GAK ADA jadi black screen gitu aja, udh di coba pakai quota data yg paling bagus jg sama. udh coba di uninstall dan di instal ulang jg masih sama. udh di clear chache jg masih sama. Haduhh rugi masang langganan",2025-11-08 19:44:14,0
Disney+ Hotstar,Alfa Junior,1,pembayaran ribet amat .!!!!,2025-11-08 15:32:40,0
Disney+ Hotstar,Kanza Hafizah,1,aku udah nyoba berkali-kali buat bikin akun tapi ga bisa bisa. english : I've tried many times to create an account but I can't.,2025-11-08 15:28:46,0
Disney+ Hotstar,Robby Alam,1,"aplikasi busuk ini udah beli paket gak bisa masuk ke aplikasinya sama aja boong.. penipuan berkodok hiburan.. beda dengan netlix dan yang lain.. lebih mudah login, kode otp gk masuk2.. payah..!",2025-11-08 11:18:41,0
Disney+ Hotstar,chelsy net,1,"mau login layarnya iten doang , kga bisa tampil tampil padahal baru langganan udah byr 2 hri yg lalu",2025-11-08 10:12:15,0
Disney+ Hotstar,No Name tea,1,"jelek banget aplikasi... kaga bisa masuk... otp nya tidak terkriim terus.. beda sama aplikasi netlix dan yang lainnyaa... ini ribet, slowrespon untuk minta bantuan.. baru beli paket pertama kali.., cukup pertama&terkhir x bli paket disney 👎.. payahh..!!",2025-11-08 08:27:33,240
Disney+ Hotstar,CosmicGolem,1,otp nya manaaa? mau daftar minta otp ga dikasih kasih. udah coba cara di help center restart hp masih ga dapet otp!!,2025-11-07 23:29:17,2
Disney+ Hotstar,Sakida Sakida,1,Gak penting,2025-11-07 23:27:46,0
Disney+ Hotstar,The Ahernjineering,4,mengapa nonton hasil download tdk bisa offline tp harus online. Dulu bisa offline,2025-11-07 18:15:21,0
Disney+ Hotstar,warii imupp,1,"ini ngapa gk mau login anjjjj, udh uninstall 3x, 4x gk bisa bisa woii, disuruh masukan email, udh gw masukin, di gmail malah balik lagi ke apk nya anj, stres gw, ini gimana woi tolong ngapa",2025-11-07 17:40:12,2
Disney+ Hotstar,Yoga Ardico,1,"layar putar DISNEP sungguh buruk, vidio nya sering pecah pecah saat memutar video/film",2025-11-07 15:30:09,2
Disney+ Hotstar,anisa aini,1,sering hitam layarnya,2025-11-07 08:37:47,0
Disney+ Hotstar,Brian Airlangga,3,disney saya harap disney bisa updete lagi supaya tidak ada lagi bag dan karna tidak bisa masuk lain nya kasihan yang sudah bayar,2025-11-06 22:55:06,0
Disney+ Hotstar,trihap sari,1,buka di tv malah ga ada suara dan macet2.jelek bgt nyesel udh berlangganan,2025-11-06 20:06:26,0
Disney+ Hotstar,Faris Huwaidi,1,ini kenapa sih ga konsisten buka di tab suara doang di hp juga kadang suara doang ga ada gambar,2025-11-06 19:48:07,3
Disney+ Hotstar,Zulfikar Fikar,1,Assalamualaikum wr WB aku sangat suka aplikasi ini aku akan beri ranting di aplikasi ini,2025-11-06 15:52:13,0
Disney+ Hotstar,Harold Fletcher,1,"aplikasi apaan ini ,mau buat akun disuruh cek email giliran klik tombol di email malah diarahin ke aplikasi dan kembali harus masukin nomor hp sama gmail . gitu aja terus heran gw",2025-11-06 11:46:53,0
Disney+ Hotstar,nimaeda,3,"gimana cara nya supaya bisa nonton film nya? dari tadi ga bisa dulu kalo mau liat mudah banget deh,kok sekarang susah",2025-11-06 09:21:28,0
Disney+ Hotstar,Ramadhani Safitri,1,anjir disney nih mau daftar susah mau langganan susah. terlalu ribet kebanyakan kode otp juga,2025-11-05 21:31:25,2
Disney+ Hotstar,Shakila 0225,1,knp sering bgt layar nya tiba² jadi hitam. udah langganan tp masih aja ada masalah,2025-11-05 20:09:58,0
Disney+ Hotstar,ଘ vα𐓣𐓣𐓣 ๑ ഒ,1,"mau buat akun baru karena nomer hp ganti, di arahin ke email, habis ke email diarahin ke web, di web gada tombol atau arahan apa² cuma bacaan doang, udab nurutin tutor di bacaanya gtu mulu, sakit kepala bgt gue mu nonton dan gnti akun muter² ga jelas😀tolong dong mau nonton drakor jadi bingung, ilegal salah, apk resmi kek gini",2025-11-04 21:50:16,0
Disney+ Hotstar,Eka Yulianti,1,"tiba2 banget ga bisa login pdhl baru aja berlangganan, mengecewakan banget Disney",2025-11-04 19:59:32,0
Disney+ Hotstar,Ina Karmina,1,saya udah bayar lewat gopay tapi d apk muncul tulisan harus berlangganan lagi itu kenapa ya??? dan apa yang harus saya lakukan?,2025-11-04 16:24:03,0
Disney+ Hotstar,Aas kiiy,5,BLACK SCREEN?!!!!,2025-11-04 15:14:49,0
Disney+ Hotstar,deny cool,1,T4!,2025-11-03 21:37:50,0
Disney+ Hotstar,Niza Nur Aini,1,"layar hitam ga ada gambar nya cuma suara, lalu muterrrrr aja padahal baru bayar",2025-11-03 21:21:56,1
Disney+ Hotstar,Esther Runtukahu,2,mau buka disney kok tidak bisa ya ? tulisannya krn kesalahan koneksi..padahal saya tidak pakai VPN atau proxy loh..,2025-11-03 05:22:19,21
Disney+ Hotstar,neng mirna mardiyani,1,"baru jug mau mulai berlangganan udah dibuat kecewa, udah download udah bayar paket basic bulanan pas mau mau masuk ke aplikasi nya balik lagi balik lagi cuma masukin nomer hp email cek email suruh bayar lagi paket nya terus aja kaya gitu sampe nyoba 20 kali kagak bisa masuk sama aja balik lagi balik lagi ke bikin akun, kecewaaa mana kagak bisa refund",2025-11-02 09:17:00,113
Disney+ Hotstar,Wahyuni September,3,"ukuran text nya terlalu kecil, gimana ubahnya sih",2025-11-02 01:32:05,0
Disney+ Hotstar,Abbil Afandi,1,mau bayar aja susah amat repot ni aplikasi,2025-11-01 14:34:02,0
Disney+ Hotstar,Luthfiyyah Ulfah,1,"mau langganan ribet banget jujur, AKU MAU NONTON ANJIR, TOLONG",2025-11-01 13:39:59,0
Disney+ Hotstar,Ganeza Ganeza,5,jos jis pendekare ganas ganas,2025-11-01 12:33:20,0
Disney+ Hotstar,Septiana mutia Safira,1,"apk nya gabisa di gunain buat nonton, layar nya hitam semua, loading terus",2025-11-01 08:22:27,1
Disney+ Hotstar,Imam Rahman,1,"mau login katanya di kasih email tapi cuman email berlangganan gak ada link atau otp buat login,gimana mau langganan login aja dipersulit",2025-10-31 23:45:52,2
Disney+ Hotstar,Lorens kenisha,1,"aplikasi apa nih, sumpah rugi banget langganan di aplikasi ini, gak bisa di buka njirr, gimana mau nonton klo kek gini, rugi banget udah langganan",2025-10-31 18:39:33,1
Disney+ Hotstar,Jouvanka Lawesang,1,jaringan lancar tapi filmnya lalod skli pdhl ini pertama berlangganan lumayan mahal juga dari apk lain tapi kecewa. apk ga ada guna pokonya pengguna baru jgn instal apk ini bikin rugi aja berlangganan lumayan harganya tapi zonk👎🏻👎🏻👎🏻,2025-10-31 14:57:06,9
Disney+ Hotstar,mama sean,1,"knapa ribet bgt sih, mau bayar bulanan aja layar2nya ga gerak ke next page...gimana sih bukannya mempermudah, ini mau bayar loh..ampun deh, payahhhh",2025-10-31 07:33:22,0
Disney+ Hotstar,Er. N Dasopang,2,"minus film baru dan terbaru, ini hanya koleksi film2 lama",2025-10-30 23:37:52,0
Disney+ Hotstar,Indri agus,1,jelek banget mana ngak bisa nonton pula cuman layar hitam doang sama suara gimana sih ini aplikasi mana ngak bisa masuk lagi minim perbaiki dulu nihhh aplikasi 😮‍💨😒🙄,2025-10-30 10:38:07,2
Disney+ Hotstar,gamebozz 115,5,serius seru banget,2025-10-29 18:20:25,0
Disney+ Hotstar,Ardiansyah _505,3,"min, tambahin bahasa jepang dong buat star wars: visions. aneh rasanya nonton studio jepang tapi yang keluar bahasa inggris. pelayanan bahasanya kok nurun gitu sih🙏🏻. semoga dapat ditambah secepatnya ya min",2025-10-29 17:28:54,19
Disney+ Hotstar,Pitriyani,1,"ternyata bukan 1, 2 orang yang punya keluhan yang sam, hampir semuanya ngalamin nonton layar hitam sama subtitle, gambar nggk ada, gimana nih, rugi di kita dong kalo begini, kita bayar masa cuman dikasih layar hitam doang...perbaiki gih",2025-10-29 15:35:17,7
